ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR,Label
2025-04-29 14:38:19.009490,99375,-0.230,-0.405,10.795,-0.029,0.038,-0.007,91613,awake
2025-04-29 14:38:19.030249,99395,-0.232,-0.450,10.755,-0.049,0.044,-0.009,91831,awake
2025-04-29 14:38:19.043844,99415,-0.244,-0.419,10.683,-0.040,0.045,-0.012,92078,awake
2025-04-29 14:38:19.053281,99435,-0.230,-0.419,10.712,-0.013,0.041,-0.011,92358,awake
2025-04-29 14:38:19.089929,99455,-0.206,-0.383,10.726,0.001,0.034,-0.008,92623,awake
2025-04-29 14:38:19.113220,99475,-0.184,-0.383,10.793,-0.012,0.038,-0.005,92758,awake
2025-04-29 14:38:19.229014,99495,-0.225,-0.450,10.803,-0.043,0.041,-0.004,92786,awake
2025-04-29 14:38:19.229614,99515,-0.263,-0.481,10.740,-0.055,0.046,-0.010,92814,awake
2025-04-29 14:38:19.229614,99535,-0.227,-0.453,10.695,-0.035,0.043,-0.012,92788,awake
2025-04-29 14:38:19.229614,99555,-0.211,-0.457,10.714,-0.010,0.038,-0.006,92799,awake
2025-04-29 14:38:19.229614,99575,-0.249,-0.443,10.774,-0.003,0.034,-0.004,92805,awake
2025-04-29 14:38:19.229614,99595,-0.266,-0.453,10.781,-0.018,0.038,-0.010,92812,awake
2025-04-29 14:38:19.240533,99615,-0.211,-0.436,10.798,-0.037,0.039,-0.017,92890,awake
2025-04-29 14:38:19.272300,99635,-0.215,-0.431,10.743,-0.045,0.039,-0.014,93033,awake
2025-04-29 14:38:19.273611,99655,-0.215,-0.462,10.748,-0.037,0.037,-0.008,93141,awake
2025-04-29 14:38:19.309731,99675,-0.235,-0.479,10.707,-0.024,0.036,-0.006,93275,awake
2025-04-29 14:38:19.327816,99695,-0.227,-0.457,10.724,-0.016,0.035,-0.007,93360,awake
2025-04-29 14:38:19.341202,99715,-0.242,-0.479,10.743,-0.014,0.037,-0.007,93523,awake
2025-04-29 14:38:19.362143,99735,-0.208,-0.445,10.767,-0.019,0.035,-0.010,93675,awake
2025-04-29 14:38:19.390253,99755,-0.208,-0.441,10.793,-0.026,0.034,-0.010,93808,awake
2025-04-29 14:38:19.409818,99775,-0.208,-0.469,10.736,-0.039,0.034,-0.009,93895,awake
2025-04-29 14:38:19.423235,99795,-0.230,-0.505,10.733,-0.050,0.035,-0.010,93993,awake
2025-04-29 14:38:19.440354,99815,-0.287,-0.496,10.726,-0.047,0.038,-0.018,93675,awake
2025-04-29 14:38:19.468697,99835,-0.215,-0.445,10.697,-0.022,0.036,-0.017,94126,awake
2025-04-29 14:38:19.488650,99855,-0.175,-0.414,10.779,-0.004,0.031,-0.009,94203,awake
2025-04-29 14:38:19.593230,99875,-0.251,-0.479,10.836,-0.017,0.034,-0.005,94273,awake
2025-04-29 14:38:19.593230,99895,-0.323,-0.455,10.750,-0.039,0.044,-0.016,93951,awake
2025-04-29 14:38:19.593230,99915,-0.314,-0.412,10.736,-0.035,0.051,-0.025,93103,awake
2025-04-29 14:38:19.593230,99935,-0.218,-0.373,10.714,-0.005,0.042,-0.025,92050,awake
2025-04-29 14:38:19.593230,99955,-0.175,-0.385,10.745,0.018,0.027,-0.018,91190,awake
2025-04-29 14:38:19.614568,99975,-0.168,-0.505,10.834,0.006,0.024,-0.009,90825,awake
2025-04-29 14:38:19.625193,99995,-0.148,-0.608,10.757,-0.034,0.027,-0.008,90860,awake
2025-04-29 14:38:19.650046,100015,-0.194,-0.572,10.702,-0.044,0.033,-0.011,91078,awake
2025-04-29 14:38:19.659033,100035,-0.158,-0.517,10.688,-0.014,0.030,-0.007,91338,awake
2025-04-29 14:38:19.674452,100055,-0.127,-0.532,10.719,0.012,0.024,0.009,91383,awake
2025-04-29 14:38:19.706940,100075,-0.235,-0.594,10.731,0.012,0.024,0.016,91454,awake
2025-04-29 14:38:19.730399,100095,-0.340,-0.508,10.724,0.006,0.030,0.000,91546,awake
2025-04-29 14:38:19.756417,100115,-0.259,-0.366,10.745,0.013,0.033,-0.014,91700,awake
2025-04-29 14:38:19.773391,100135,-0.172,-0.328,10.774,0.018,0.032,-0.013,91821,awake
2025-04-29 14:38:19.790519,100155,-0.256,-0.369,10.822,0.002,0.033,-0.005,91962,awake
2025-04-29 14:38:19.806623,100175,-0.256,-0.369,10.762,-0.018,0.037,-0.007,92041,awake
2025-04-29 14:38:19.829667,100195,-0.206,-0.290,10.752,-0.015,0.039,-0.011,91968,awake
2025-04-29 14:38:19.844340,100215,-0.120,-0.294,10.750,-0.009,0.033,-0.006,91942,awake
2025-04-29 14:38:19.863633,100235,-0.156,-0.450,10.870,-0.038,0.034,0.002,91904,awake
2025-04-29 14:38:19.989047,100255,-0.287,-0.594,10.791,-0.088,0.038,-0.002,91858,awake
2025-04-29 14:38:19.989047,100275,-0.283,-0.630,10.664,-0.094,0.044,-0.018,91885,awake
2025-04-29 14:38:19.989047,100295,-0.187,-0.476,10.647,-0.029,0.039,-0.018,91949,awake
2025-04-29 14:38:19.989047,100315,-0.187,-0.441,10.640,0.051,0.031,0.001,92088,awake
2025-04-29 14:38:19.989047,100335,-0.230,-0.426,10.776,0.070,0.030,0.004,92309,awake
2025-04-29 14:38:19.989047,100355,-0.235,-0.352,10.886,0.030,0.033,-0.009,92511,awake
2025-04-29 14:38:20.008907,100375,-0.175,-0.378,10.855,-0.041,0.041,-0.022,92726,awake
2025-04-29 14:38:20.032847,100395,-0.175,-0.522,10.786,-0.097,0.046,-0.023,92808,awake
2025-04-29 14:38:20.034131,100415,-0.204,-0.565,10.695,-0.091,0.048,-0.018,92812,awake
2025-04-29 14:38:20.065142,100435,-0.213,-0.467,10.642,-0.024,0.041,-0.012,92874,awake
2025-04-29 14:38:20.081342,100455,-0.223,-0.431,10.690,0.042,0.035,-0.006,92976,awake
2025-04-29 14:38:20.114953,100475,-0.074,-0.520,10.372,0.046,0.059,-0.005,92857,awake
2025-04-29 14:38:20.122550,100495,0.225,-0.034,10.197,0.114,0.217,0.017,92442,awake
2025-04-29 14:38:20.148842,100515,-0.443,-0.263,11.837,0.154,0.187,0.099,91791,awake
2025-04-29 14:38:20.163041,100535,-0.891,-1.130,10.738,-0.059,0.034,0.025,91274,awake
2025-04-29 14:38:20.179772,100555,-0.500,-0.778,10.664,-0.117,0.112,-0.102,90449,awake
2025-04-29 14:38:20.210297,100575,0.005,-0.029,10.467,0.034,0.096,-0.060,89440,awake
2025-04-29 14:38:20.230212,100595,-0.201,-0.218,10.501,0.196,0.088,0.027,88470,awake
2025-04-29 14:38:20.245530,100615,-0.412,-0.577,10.762,0.217,0.119,-0.001,87807,awake
2025-04-29 14:38:20.355645,100635,-0.290,-0.474,10.851,0.122,0.163,-0.019,87554,awake
2025-04-29 14:38:20.369193,100655,-0.215,-0.283,10.834,0.075,0.185,-0.013,87434,awake
2025-04-29 14:38:20.369193,100675,-0.326,-0.120,10.918,0.050,0.125,0.010,87414,awake
2025-04-29 14:38:20.369193,100695,-0.505,-0.045,10.858,0.050,0.056,0.016,87565,awake
2025-04-29 14:38:20.369193,100715,-0.512,-0.158,10.870,0.014,0.047,-0.003,87782,awake
2025-04-29 14:38:20.369193,100735,-0.419,-0.330,10.870,-0.070,0.072,-0.034,87970,awake
2025-04-29 14:38:20.383687,100755,-0.359,-0.390,10.707,-0.111,0.087,-0.037,88141,awake
2025-04-29 14:38:20.406320,100775,-0.390,-0.378,10.573,-0.057,0.086,-0.021,88423,awake
2025-04-29 14:38:20.423297,100795,-0.438,-0.273,10.551,0.054,0.076,-0.005,88586,awake
2025-04-29 14:38:20.439603,100815,-0.503,-0.172,10.693,0.134,0.060,0.001,88711,awake
2025-04-29 14:38:20.468640,100835,-0.481,-0.091,10.827,0.124,0.062,-0.004,88758,awake
2025-04-29 14:38:20.473289,100855,-0.486,-0.103,10.925,0.037,0.069,-0.019,88685,awake
2025-04-29 14:38:20.509712,100875,-0.472,-0.172,10.805,-0.049,0.076,-0.037,88534,awake
2025-04-29 14:38:20.527132,100895,-0.474,-0.261,10.750,-0.080,0.077,-0.043,88386,awake
2025-04-29 14:38:20.547620,100915,-0.438,-0.345,10.642,-0.040,0.081,-0.037,88290,awake
2025-04-29 14:38:20.567270,100935,-0.491,-0.515,10.659,0.015,0.072,-0.025,88230,awake
2025-04-29 14:38:20.601199,100955,-0.524,-0.469,10.578,0.079,0.072,-0.020,88109,awake
2025-04-29 14:38:20.612779,100975,-0.508,-0.333,10.616,0.149,0.080,-0.014,88027,awake
2025-04-29 14:38:20.623518,100995,-0.493,-0.199,10.683,0.199,0.101,-0.014,88013,awake
2025-04-29 14:38:20.762240,101015,-0.517,-0.074,10.772,0.210,0.097,-0.014,87946,awake
2025-04-29 14:38:20.762240,101035,-0.555,0.000,10.836,0.180,0.086,-0.018,87664,awake
2025-04-29 14:38:20.762240,101055,-0.522,0.175,10.810,0.146,0.076,-0.028,87381,awake
2025-04-29 14:38:20.762240,101075,-0.443,0.237,10.795,0.122,0.073,-0.016,87163,awake
2025-04-29 14:38:20.762240,101095,-0.472,0.206,10.788,0.100,0.068,-0.003,87013,awake
2025-04-29 14:38:20.762240,101115,-0.532,0.230,10.783,0.086,0.066,0.005,87032,awake
2025-04-29 14:38:20.765508,101135,-0.565,0.218,10.846,0.060,0.073,-0.003,87381,awake
2025-04-29 14:38:20.787157,101155,-0.532,0.165,10.815,0.020,0.068,-0.005,87312,awake
2025-04-29 14:38:20.806632,101175,-0.570,0.096,10.803,-0.021,0.065,-0.001,87421,awake
2025-04-29 14:38:20.828779,101195,-0.675,0.034,10.704,-0.033,0.066,-0.007,87199,awake
2025-04-29 14:38:20.855958,101215,-0.673,0.014,10.712,-0.018,0.073,-0.016,86521,awake
2025-04-29 14:38:20.855958,101235,-0.630,0.034,10.666,0.016,0.060,-0.021,85832,awake
2025-04-29 14:38:20.888126,101255,-0.611,0.069,10.690,0.055,0.044,-0.017,85424,awake
2025-04-29 14:38:20.905346,101275,-0.603,0.105,10.719,0.082,0.038,-0.013,85359,awake
2025-04-29 14:38:20.925494,101295,-0.582,0.148,10.752,0.076,0.040,-0.011,85508,awake
2025-04-29 14:38:20.940261,101315,-0.649,0.041,10.834,0.045,0.044,-0.018,85688,awake
2025-04-29 14:38:20.969279,101335,-0.678,0.089,10.731,0.007,0.049,-0.030,85784,awake
2025-04-29 14:38:20.987721,101355,-0.517,0.302,10.661,0.027,0.060,-0.035,85773,awake
2025-04-29 14:38:21.008830,101375,-0.431,0.338,10.769,0.055,0.049,-0.008,85809,awake
2025-04-29 14:38:21.153378,101395,-0.582,0.326,10.803,0.040,0.036,0.006,85935,awake
2025-04-29 14:38:21.153378,101415,-0.709,0.335,10.803,0.008,0.043,-0.011,86061,awake
2025-04-29 14:38:21.154444,101435,-0.663,0.285,10.829,-0.045,0.054,-0.025,86146,awake
2025-04-29 14:38:21.154444,101455,-0.639,0.144,10.752,-0.093,0.070,-0.032,86202,awake
2025-04-29 14:38:21.154444,101475,-0.699,0.031,10.791,-0.103,0.062,-0.038,86311,awake
2025-04-29 14:38:21.154444,101495,-0.589,0.091,10.590,-0.061,0.045,-0.039,86285,awake
2025-04-29 14:38:21.154444,101515,-0.529,0.364,10.597,0.025,0.040,-0.024,86212,awake
2025-04-29 14:38:21.162825,101535,-0.498,0.376,10.774,0.067,0.034,0.006,86125,awake
2025-04-29 14:38:21.185433,101555,-0.632,0.160,10.865,0.012,0.040,0.005,86090,awake
2025-04-29 14:38:21.207422,101575,-0.769,0.036,10.939,-0.080,0.041,-0.024,86183,awake
2025-04-29 14:38:21.226484,101595,-0.759,0.065,10.750,-0.132,0.038,-0.040,86212,awake
2025-04-29 14:38:21.252258,101615,-0.620,0.187,10.568,-0.093,0.051,-0.040,86494,awake
2025-04-29 14:38:21.272243,101635,-0.520,0.201,10.625,-0.005,0.045,-0.022,86626,awake
2025-04-29 14:38:21.288042,101655,-0.577,0.165,10.745,0.048,0.037,0.003,86751,awake
2025-04-29 14:38:21.313069,101675,-0.651,0.237,10.764,0.053,0.038,0.004,86800,awake
2025-04-29 14:38:21.329684,101695,-0.613,0.280,10.853,0.014,0.048,-0.006,86791,awake
2025-04-29 14:38:21.340836,101715,-0.630,0.091,10.894,-0.062,0.052,-0.010,86901,awake
2025-04-29 14:38:21.366635,101735,-0.654,-0.053,10.738,-0.119,0.057,-0.021,87046,awake
2025-04-29 14:38:21.387859,101755,-0.658,0.043,10.635,-0.088,0.056,-0.021,87192,awake
2025-04-29 14:38:21.508823,101775,-0.591,0.168,10.566,0.009,0.035,-0.005,87279,awake
2025-04-29 14:38:21.511106,101795,-0.603,0.060,10.702,0.081,0.025,0.014,87338,awake
2025-04-29 14:38:21.511106,101815,-0.675,0.000,10.783,0.070,0.029,0.015,87395,awake
2025-04-29 14:38:21.511106,101835,-0.692,0.067,10.812,0.024,0.041,-0.001,87466,awake
2025-04-29 14:38:21.511106,101855,-0.639,0.220,10.743,-0.005,0.040,-0.017,87544,awake
2025-04-29 14:38:21.511106,101875,-0.503,0.302,10.736,0.007,0.033,-0.009,87333,awake
2025-04-29 14:38:21.539357,101895,-0.567,0.328,10.736,0.021,0.031,0.011,86787,awake
2025-04-29 14:38:21.554140,101915,-0.711,0.338,10.798,0.004,0.024,0.011,86097,awake
2025-04-29 14:38:21.587386,101935,-0.745,0.436,10.774,-0.024,0.027,-0.012,85615,awake
2025-04-29 14:38:21.589573,101955,-0.670,0.455,10.783,-0.051,0.030,-0.024,85398,awake
2025-04-29 14:38:21.623849,101975,-0.654,0.280,10.848,-0.091,0.037,-0.026,85478,awake
2025-04-29 14:38:21.623849,101995,-0.613,0.151,10.697,-0.133,0.030,-0.036,85582,awake
2025-04-29 14:38:21.641423,102015,-0.496,-0.048,10.807,-0.141,0.060,-0.033,85694,awake
2025-04-29 14:38:21.672969,102035,-0.467,-0.278,10.685,-0.145,0.041,-0.009,85921,awake
2025-04-29 14:38:21.683140,102055,-0.584,-0.146,10.475,-0.069,0.035,0.010,86035,awake
2025-04-29 14:38:21.705980,102075,-0.687,0.091,10.527,0.063,0.033,0.027,86231,awake
2025-04-29 14:38:21.733112,102095,-0.788,0.108,10.697,0.149,0.016,0.034,86424,awake
2025-04-29 14:38:21.746282,102115,-0.819,0.113,10.841,0.124,0.018,0.000,86656,awake
2025-04-29 14:38:21.768801,102135,-0.704,0.306,10.877,0.043,0.036,-0.038,86035,awake
2025-04-29 14:38:21.889710,102155,-0.517,0.388,10.839,-0.023,0.052,-0.038,86823,awake
2025-04-29 14:38:21.889710,102175,-0.529,0.311,10.795,-0.060,0.046,-0.026,86889,awake
2025-04-29 14:38:21.890200,102195,-0.611,0.232,10.709,-0.066,0.041,-0.019,86926,awake
2025-04-29 14:38:21.890200,102215,-0.625,0.189,10.697,-0.050,0.037,-0.013,86904,awake
2025-04-29 14:38:21.890200,102235,-0.611,0.168,10.707,-0.024,0.035,-0.008,86914,awake
2025-04-29 14:38:21.890200,102255,-0.697,0.120,10.750,-0.018,0.034,-0.007,86876,awake
2025-04-29 14:38:21.913427,102275,-0.697,0.129,10.724,-0.014,0.040,-0.018,86852,awake
2025-04-29 14:38:21.930833,102295,-0.644,0.225,10.781,-0.010,0.041,-0.023,86869,awake
2025-04-29 14:38:21.941481,102315,-0.594,0.146,10.831,-0.023,0.037,-0.019,86977,awake
2025-04-29 14:38:21.970786,102335,-0.570,0.127,10.762,-0.039,0.038,-0.019,87115,awake
2025-04-29 14:38:21.987653,102355,-0.529,0.189,10.716,-0.037,0.046,-0.009,87236,awake
2025-04-29 14:38:22.004826,102375,-0.570,0.163,10.779,-0.028,0.041,0.005,87248,awake
2025-04-29 14:38:22.033380,102395,-0.654,0.086,10.752,-0.023,0.033,0.006,87299,awake
2025-04-29 14:38:22.055326,102415,-0.644,0.144,10.716,-0.018,0.036,-0.001,87381,awake
2025-04-29 14:38:22.060592,102435,-0.630,0.144,10.748,-0.017,0.044,-0.005,87431,awake
2025-04-29 14:38:22.088132,102455,-0.668,0.060,10.767,-0.029,0.037,-0.006,87463,awake
2025-04-29 14:38:22.104162,102475,-0.663,0.055,10.726,-0.037,0.043,-0.012,87481,awake
2025-04-29 14:38:22.133367,102495,-0.690,0.079,10.750,-0.031,0.038,-0.017,87562,awake
2025-04-29 14:38:22.138839,102515,-0.697,0.239,10.625,0.010,0.032,-0.019,87638,awake
2025-04-29 14:38:22.293605,102535,-0.541,0.369,10.721,0.060,0.038,-0.015,87463,awake
2025-04-29 14:38:22.293605,102555,-0.445,0.237,10.894,0.031,0.035,0.005,87489,awake
2025-04-29 14:38:22.294159,102575,-0.606,0.072,10.903,-0.057,0.038,0.012,86927,awake
2025-04-29 14:38:22.294159,102595,-0.764,0.038,10.764,-0.114,0.041,-0.008,86295,awake
2025-04-29 14:38:22.294159,102615,-0.730,0.079,10.628,-0.086,0.037,-0.024,85876,awake
2025-04-29 14:38:22.294159,102635,-0.627,0.120,10.566,-0.003,0.025,-0.019,85742,awake
2025-04-29 14:38:22.294159,102655,-0.608,0.139,10.657,0.067,0.020,-0.001,85871,awake
2025-04-29 14:38:22.306266,102675,-0.579,0.163,10.803,0.073,0.024,0.004,86084,awake
2025-04-29 14:38:22.330195,102695,-0.582,0.124,10.846,0.007,0.036,-0.005,86308,awake
2025-04-29 14:38:22.349907,102715,-0.601,0.153,10.798,-0.059,0.046,-0.013,86396,awake
2025-04-29 14:38:22.390312,102735,-0.646,0.215,10.719,-0.066,0.056,-0.014,86394,awake
2025-04-29 14:38:22.399509,102755,-0.675,0.208,10.657,-0.020,0.043,-0.009,86373,awake
2025-04-29 14:38:22.410310,102775,-0.622,0.199,10.709,0.023,0.043,-0.004,86444,awake
2025-04-29 14:38:22.436469,102795,-0.611,0.139,10.815,0.024,0.038,-0.000,86624,awake
2025-04-29 14:38:22.453363,102815,-0.627,0.120,10.795,-0.010,0.043,-0.002,86723,awake
2025-04-29 14:38:22.468588,102835,-0.661,0.050,10.791,-0.046,0.038,-0.014,86777,awake
2025-04-29 14:38:22.503461,102855,-0.656,0.031,10.702,-0.061,0.041,-0.025,86798,awake
2025-04-29 14:38:22.505997,102875,-0.611,0.141,10.637,-0.026,0.043,-0.022,86832,awake
2025-04-29 14:38:22.537303,102895,-0.534,0.201,10.654,0.028,0.033,0.002,86797,awake
2025-04-29 14:38:22.650705,102915,-0.622,0.101,10.793,0.043,0.029,0.017,86764,awake
2025-04-29 14:38:22.650705,102935,-0.752,0.144,10.776,0.009,0.028,-0.006,86749,awake
2025-04-29 14:38:22.650705,102955,-0.658,0.414,10.690,-0.003,0.045,-0.030,86756,awake
2025-04-29 14:38:22.650705,102975,-0.534,0.579,10.973,-0.006,0.038,-0.023,86848,awake
2025-04-29 14:38:22.650705,102995,-0.472,0.577,10.592,-0.014,0.041,0.005,86764,awake
2025-04-29 14:38:22.651298,103015,-0.637,0.192,10.937,-0.075,0.053,0.014,86989,awake
2025-04-29 14:38:22.669531,103035,-0.795,-0.192,10.846,-0.176,0.076,-0.017,87121,awake
2025-04-29 14:38:22.689043,103055,-0.757,-0.400,10.690,-0.214,0.062,-0.051,87292,awake
2025-04-29 14:38:22.704039,103075,-0.644,-0.287,10.434,-0.133,0.053,-0.051,87440,awake
2025-04-29 14:38:22.728189,103095,-0.515,0.160,10.384,0.074,0.030,-0.013,87481,awake
2025-04-29 14:38:22.743991,103115,-0.520,0.333,10.563,0.246,0.011,0.042,87599,awake
2025-04-29 14:38:22.771442,103135,-0.690,0.242,10.930,0.234,0.017,0.047,87669,awake
2025-04-29 14:38:22.788612,103155,-0.802,0.309,11.042,0.071,0.032,-0.002,87728,awake
2025-04-29 14:38:22.809957,103175,-0.682,0.383,10.958,-0.096,0.054,-0.043,87750,awake
2025-04-29 14:38:22.828564,103195,-0.541,0.333,10.791,-0.175,0.059,-0.047,87669,awake
2025-04-29 14:38:22.854838,103215,-0.575,0.158,10.645,-0.151,0.051,-0.023,87349,awake
2025-04-29 14:38:22.873014,103235,-0.692,-0.115,10.592,-0.080,0.038,-0.004,86744,awake
2025-04-29 14:38:22.891732,103255,-0.754,-0.077,10.563,0.005,0.034,-0.009,86203,awake
2025-04-29 14:38:22.913695,103275,-0.673,0.165,10.645,0.084,0.026,-0.009,85830,awake
2025-04-29 14:38:23.053851,103295,-0.596,0.263,10.793,0.111,0.020,0.003,85706,awake
2025-04-29 14:38:23.053851,103315,-0.587,0.306,10.841,0.070,0.025,0.007,85749,awake
2025-04-29 14:38:23.053851,103335,-0.637,0.314,10.843,-0.002,0.033,0.002,85874,awake
2025-04-29 14:38:23.053851,103355,-0.694,0.230,10.824,-0.067,0.044,-0.011,86005,awake
2025-04-29 14:38:23.053851,103375,-0.680,0.050,10.728,-0.097,0.048,-0.025,86136,awake
2025-04-29 14:38:23.053851,103395,-0.656,0.069,10.609,-0.071,0.052,-0.030,86219,awake
2025-04-29 14:38:23.053851,103415,-0.587,0.160,10.637,0.004,0.049,-0.015,86299,awake
2025-04-29 14:38:23.053851,103435,-0.539,0.213,10.704,0.060,0.038,0.005,86488,awake
2025-04-29 14:38:23.086777,103455,-0.587,0.213,10.815,0.063,0.034,0.015,86672,awake
2025-04-29 14:38:23.106437,103475,-0.673,0.187,10.848,0.007,0.042,0.012,86877,awake
2025-04-29 14:38:23.122340,103495,-0.725,0.189,10.783,-0.052,0.046,-0.009,87026,awake
2025-04-29 14:38:23.155878,103515,-0.661,0.242,10.740,-0.066,0.055,-0.021,87070,awake
2025-04-29 14:38:23.169838,103535,-0.625,0.285,10.688,-0.029,0.045,-0.011,86672,awake
2025-04-29 14:38:23.189700,103555,-0.646,0.227,10.728,0.012,0.037,0.002,87081,awake
2025-04-29 14:38:23.210130,103575,-0.675,0.163,10.760,0.011,0.038,0.000,87123,awake
2025-04-29 14:38:23.220772,103595,-0.668,0.168,10.767,-0.011,0.042,-0.010,87243,awake
2025-04-29 14:38:23.248780,103615,-0.651,0.235,10.755,-0.028,0.044,-0.012,87352,awake
2025-04-29 14:38:23.272418,103635,-0.644,0.139,10.736,-0.034,0.045,-0.009,87491,awake
2025-04-29 14:38:23.285966,103655,-0.658,0.110,10.700,-0.031,0.043,-0.007,87593,awake
2025-04-29 14:38:23.434271,103675,-0.658,0.124,10.693,-0.010,0.044,-0.006,87615,awake
2025-04-29 14:38:23.434889,103695,-0.668,0.227,10.683,0.022,0.040,-0.005,87719,awake
2025-04-29 14:38:23.434889,103715,-0.646,0.247,10.764,0.035,0.039,-0.001,87817,awake
2025-04-29 14:38:23.434889,103735,-0.634,0.235,10.786,0.011,0.042,-0.003,87894,awake
2025-04-29 14:38:23.434889,103755,-0.663,0.235,10.760,-0.023,0.044,-0.007,88021,awake
2025-04-29 14:38:23.434889,103775,-0.658,0.273,10.752,-0.041,0.047,-0.015,88013,awake
2025-04-29 14:38:23.434889,103795,-0.656,0.211,10.745,-0.042,0.045,-0.013,88068,awake
2025-04-29 14:38:23.446697,103815,-0.663,0.180,10.712,-0.034,0.043,-0.009,88121,awake
2025-04-29 14:38:23.463904,103835,-0.718,0.160,10.704,-0.018,0.044,-0.009,88209,awake
2025-04-29 14:38:23.489890,103855,-0.673,0.189,10.719,0.000,0.043,-0.010,88244,awake
2025-04-29 14:38:23.516193,103875,-0.644,0.213,10.733,0.011,0.039,-0.007,88217,awake
2025-04-29 14:38:23.530325,103895,-0.637,0.271,10.776,0.009,0.042,-0.003,88247,awake
2025-04-29 14:38:23.549748,103915,-0.632,0.249,10.788,-0.007,0.040,0.001,87925,awake
2025-04-29 14:38:23.569227,103935,-0.663,0.182,10.798,-0.032,0.046,-0.002,87261,awake
2025-04-29 14:38:23.597793,103955,-0.749,0.201,10.714,-0.036,0.035,-0.005,86633,awake
2025-04-29 14:38:23.623766,103975,-0.721,0.232,10.690,-0.014,0.032,-0.010,86228,awake
2025-04-29 14:38:23.624789,103995,-0.661,0.170,10.697,0.007,0.027,-0.011,87925,awake
2025-04-29 14:38:23.652905,104015,-0.658,0.065,10.748,0.004,0.027,-0.009,86161,awake
2025-04-29 14:38:23.669551,104035,-0.649,0.201,10.664,0.005,0.039,-0.011,86338,awake
2025-04-29 14:38:23.790572,104055,-0.584,0.354,10.724,0.026,0.038,-0.003,86542,awake
2025-04-29 14:38:23.790572,104075,-0.644,0.323,10.783,0.029,0.033,0.008,86734,awake
2025-04-29 14:38:23.790572,104095,-0.759,0.206,10.803,0.001,0.040,0.002,86860,awake
2025-04-29 14:38:23.790572,104115,-0.788,-0.022,10.851,-0.061,0.046,-0.022,86948,awake
2025-04-29 14:38:23.790572,104135,-0.761,-0.034,10.695,-0.092,0.042,-0.044,87012,awake
2025-04-29 14:38:23.790572,104155,-0.575,0.417,10.463,-0.005,0.039,-0.034,87082,awake
2025-04-29 14:38:23.804444,104175,-0.505,0.658,10.630,0.126,0.029,0.008,87182,awake
2025-04-29 14:38:23.828046,104195,-0.622,0.543,10.910,0.133,0.021,0.034,87226,awake
2025-04-29 14:38:23.842842,104215,-0.754,0.263,11.021,-0.006,0.041,0.009,87287,awake
2025-04-29 14:38:23.855043,104235,-0.728,0.213,10.915,-0.168,0.058,-0.033,87221,awake
2025-04-29 14:38:23.889622,104255,-0.704,0.168,10.743,-0.224,0.063,-0.046,87194,awake
2025-04-29 14:38:23.907196,104275,-0.658,0.165,10.542,-0.145,0.054,-0.035,87211,awake
2025-04-29 14:38:23.922395,104295,-0.577,0.311,10.470,0.002,0.022,-0.002,87268,awake
2025-04-29 14:38:23.946826,104315,-0.651,0.249,10.733,0.091,0.018,0.030,87282,awake
2025-04-29 14:38:23.966796,104335,-0.816,0.074,10.898,0.046,0.020,0.021,87378,awake
2025-04-29 14:38:23.988642,104355,-0.836,0.122,10.822,-0.040,0.046,-0.026,87509,awake
2025-04-29 14:38:24.012317,104375,-0.654,0.225,10.757,-0.086,0.057,-0.050,87591,awake
2025-04-29 14:38:24.032290,104395,-0.508,0.120,10.673,-0.081,0.048,-0.034,87754,awake
2025-04-29 14:38:24.043085,104415,-0.553,0.122,10.623,-0.030,0.035,-0.005,87951,awake
2025-04-29 14:38:24.164807,104435,-0.697,0.259,10.645,0.034,0.027,0.012,88042,awake
2025-04-29 14:38:24.168662,104455,-0.704,0.364,10.743,0.074,0.025,0.010,88164,awake
2025-04-29 14:38:24.168662,104475,-0.678,0.330,10.860,0.041,0.029,0.006,88155,awake
2025-04-29 14:38:24.168662,104495,-0.709,0.283,10.865,-0.041,0.038,-0.004,88208,awake
2025-04-29 14:38:24.168662,104515,-0.711,0.230,10.779,-0.101,0.046,-0.020,88307,awake
2025-04-29 14:38:24.168662,104535,-0.704,0.192,10.676,-0.101,0.046,-0.027,88422,awake
2025-04-29 14:38:24.188016,104555,-0.668,0.139,10.630,-0.052,0.040,-0.023,88542,awake
2025-04-29 14:38:24.211664,104575,-0.639,0.160,10.642,0.007,0.037,-0.015,88561,awake
2025-04-29 14:38:24.235673,104595,-0.627,0.218,10.719,0.040,0.034,-0.005,88460,awake
2025-04-29 14:38:24.247819,104615,-0.642,0.163,10.853,0.022,0.035,-0.000,87976,awake
